functionType,L2 DCM,L1 DCM,MatrixSize,BlockSize,NumThreads,Real Time
Inline Block Mult,252505028,1433256149,2200,512,-1,4.2771
Inline Block Mult,274866036,1426058573,2200,512,-1,3.87836
Inline Block Mult,269064095,1432135330,2200,512,-1,4.18511
Inline Block Mult,266721261,1426059440,2200,512,-1,3.91214
Inline Block Mult,265537884,1431433168,2200,512,-1,4.20261
Inline Block Mult,263488138,1425979725,2200,512,-1,3.8999
Inline Block Mult,254003668,1431606044,2200,512,-1,4.20296
Inline Block Mult,277900493,1426542142,2200,512,-1,3.90035
Inline Block Mult,264712276,1432170018,2200,512,-1,4.21295
Inline Block Mult,264772447,1426593889,2200,512,-1,3.87508
Inline Block Mult,261538788,1433356119,2200,512,-1,4.2818
Inline Block Mult,263876149,1426648791,2200,512,-1,3.90136
Inline Block Mult,461081339,2356115460,2600,512,-1,6.2274
Inline Block Mult,460813757,2359932760,2600,512,-1,6.36608
Inline Block Mult,471992486,2355147466,2600,512,-1,6.22589
Inline Block Mult,478664806,2353112508,2600,512,-1,6.23181
Inline Block Mult,484697586,2355735080,2600,512,-1,6.2331
Inline Block Mult,486298650,2355300878,2600,512,-1,6.2711
Inline Block Mult,476203026,2361904885,2600,512,-1,6.39184
Inline Block Mult,465803022,2357029946,2600,512,-1,6.32907
Inline Block Mult,462280235,2356427027,2600,512,-1,6.24313
Inline Block Mult,449695070,2363817278,2600,512,-1,6.68789
Inline Block Mult,451975533,2359179700,2600,512,-1,6.42536
Inline Block Mult,471788919,2360995671,2600,512,-1,6.55496
Inline Block Mult,479925793,2358114540,2600,512,-1,6.46884
Inline Block Mult,468231874,2357447651,2600,512,-1,6.38039
Inline Block Mult,484119533,2355275221,2600,512,-1,6.24079
Inline Block Mult,484424783,2355253472,2600,512,-1,6.19452
Inline Block Mult,478622963,2356657467,2600,512,-1,6.30976
Inline Block Mult,473410456,2358847196,2600,512,-1,6.40513
Inline Block Mult,461475347,2358486425,2600,512,-1,6.33407
Inline Block Mult,456152742,2362644768,2600,512,-1,6.51603
Inline Block Mult,507489439,2352882341,2600,512,-1,6.19556
Inline Block Mult,470115108,2359451456,2600,512,-1,6.37435
Inline Block Mult,469237596,2357792141,2600,512,-1,6.28781
Inline Block Mult,503718996,2356001458,2600,512,-1,6.297
Inline Block Mult,337231526,2363007125,2600,512,-1,6.44109
Inline Block Mult,458223504,2359027383,2600,512,-1,6.34716
Inline Block Mult,451603797,2362216260,2600,512,-1,6.36957
Inline Block Mult,496614907,2352726295,2600,512,-1,6.2327
Inline Block Mult,488591186,2354797480,2600,512,-1,6.28988
Inline Block Mult,439923946,2358143942,2600,512,-1,6.29643
Inline Block Mult,737383069,3606041441,3000,512,-1,10.5822
Inline Block Mult,748011767,3603476315,3000,512,-1,10.6042
Inline Block Mult,792700901,3595547227,3000,512,-1,10.0583
Inline Block Mult,794200070,3595526389,3000,512,-1,10.444
Inline Block Mult,769731344,3596678548,3000,512,-1,9.9562
Inline Block Mult,763026024,3598849951,3000,512,-1,10.3166
Inline Block Mult,766041624,3598139748,3000,512,-1,10.1941
Inline Block Mult,797908106,3588402886,3000,512,-1,9.44794
Inline Block Mult,764508931,3603278555,3000,512,-1,10.2908
Inline Block Mult,765654506,3604030163,3000,512,-1,10.436
Inline Block Mult,767941099,3597688735,3000,512,-1,10.081
Inline Block Mult,754279186,3601324727,3000,512,-1,10.3595
Inline Block Mult,777047980,3595660580,3000,512,-1,10.2173
Inline Block Mult,729675660,3608309072,3000,512,-1,10.6289
Inline Block Mult,745636025,3603775788,3000,512,-1,10.5572
Inline Block Mult,782364598,3594606710,3000,512,-1,10.1706
Inline Block Mult,742963179,3598007796,3000,512,-1,10.1742
Inline Block Mult,784151347,3594928806,3000,512,-1,10.0669
Inline Block Mult,779823498,3596374829,3000,512,-1,10.0172
Inline Block Mult,755491606,3601290351,3000,512,-1,10.5003
Inline Block Mult,810585292,3595382970,3000,512,-1,10.1137
Inline Block Mult,802441352,3596932589,3000,512,-1,10.4843
Inline Block Mult,793130092,3597584812,3000,512,-1,10.1468
Inline Block Mult,773543856,3601501579,3000,512,-1,10.4921
Inline Block Mult,804298642,3595782041,3000,512,-1,10.3246
Inline Block Mult,784797148,3596973653,3000,512,-1,10.2878
Inline Block Mult,771295241,3598035756,3000,512,-1,10.2585
Inline Block Mult,784112263,3595487199,3000,512,-1,10.229
Inline Block Mult,783271837,3591729938,3000,512,-1,9.9781
Inline Block Mult,770240731,3596242800,3000,512,-1,10.3466
Block Mult,245009,30204570,600,128,-1,0.114487
Block Mult,228382,30175909,600,128,-1,0.113787
Block Mult,265541,30203839,600,128,-1,0.114366
Block Mult,449902,30355892,600,128,-1,0.115269
Block Mult,350190,30283959,600,128,-1,0.115679
Block Mult,269943,30374194,600,128,-1,0.119859
Block Mult,210549,30182383,600,128,-1,0.114513
Block Mult,255581,30218257,600,128,-1,0.114408
Block Mult,209776,30170808,600,128,-1,0.11366
Block Mult,223774,30198254,600,128,-1,0.113804
Block Mult,249231,30206893,600,128,-1,0.113012
Block Mult,296798,30218888,600,128,-1,0.113874
Block Mult,472938,30377463,600,128,-1,0.115768
Block Mult,432069,30318833,600,128,-1,0.113993
Block Mult,408689,30330092,600,128,-1,0.115086
Block Mult,399632,30321663,600,128,-1,0.115234
Block Mult,420121,30340868,600,128,-1,0.114596
Block Mult,483033,30424016,600,128,-1,0.115904
Block Mult,461087,30362598,600,128,-1,0.115188
Block Mult,389722,30315964,600,128,-1,0.116245
Block Mult,348491,30275822,600,128,-1,0.1145
Block Mult,203150,30156162,600,128,-1,0.112952
Block Mult,320769,30252233,600,128,-1,0.113482
Block Mult,367898,30294580,600,128,-1,0.115245
Block Mult,434600,30305650,600,128,-1,0.113845
Block Mult,455512,30362655,600,128,-1,0.115352
Block Mult,547688,30411055,600,128,-1,0.118879
Block Mult,472023,30365473,600,128,-1,0.114979
Block Mult,344849,30273419,600,128,-1,0.113725
Block Mult,347326,30372543,600,128,-1,0.120374
Block Mult,2598806,142264065,1000,128,-1,0.543956
Block Mult,1689479,141232365,1000,128,-1,0.532524
Block Mult,1988044,141612381,1000,128,-1,0.532119
Block Mult,2202138,141854048,1000,128,-1,0.535583
Block Mult,1981483,141586375,1000,128,-1,0.53636
Block Mult,2197252,141905571,1000,128,-1,0.53469
Block Mult,1820459,141275547,1000,128,-1,0.527078
Block Mult,2097774,141790530,1000,128,-1,0.533929
Block Mult,2063768,141703009,1000,128,-1,0.533862
Block Mult,2088782,141773964,1000,128,-1,0.533118
Block Mult,2003747,141572751,1000,128,-1,0.531488
Block Mult,2115373,141845060,1000,128,-1,0.53349
Block Mult,2172610,141881067,1000,128,-1,0.531571
Block Mult,2370663,142066713,1000,128,-1,0.531417
Block Mult,2012835,141705233,1000,128,-1,0.532378
Block Mult,1827079,141468424,1000,128,-1,0.530108
Block Mult,2334108,142063410,1000,128,-1,0.534922
Block Mult,1721221,141118753,1000,128,-1,0.530912
Block Mult,2264285,142021020,1000,128,-1,0.535224
Block Mult,2027119,141625965,1000,128,-1,0.531308
Block Mult,2022212,141675125,1000,128,-1,0.53134
Block Mult,2150066,141857830,1000,128,-1,0.531911
Block Mult,2315116,142075663,1000,128,-1,0.538472
Block Mult,1970803,141527219,1000,128,-1,0.530323
Block Mult,2097754,141776721,1000,128,-1,0.531901
Block Mult,2114095,141900066,1000,128,-1,0.534801
Block Mult,2216187,141920055,1000,128,-1,0.533644
Block Mult,1760433,141256377,1000,128,-1,0.530181
Block Mult,1992034,141561177,1000,128,-1,0.535213
Block Mult,2191817,141903868,1000,128,-1,0.539423
Block Mult,3987514,384445342,1400,128,-1,1.47298
Block Mult,3779452,384289814,1400,128,-1,1.46867
Block Mult,3732435,384144403,1400,128,-1,1.46599
Block Mult,4054706,384625266,1400,128,-1,1.4699
Block Mult,4293592,384794842,1400,128,-1,1.47441
Block Mult,4089999,384748395,1400,128,-1,1.47607
Block Mult,4230477,384732561,1400,128,-1,1.477
Block Mult,4205413,384662747,1400,128,-1,1.47428
Block Mult,4185386,384675118,1400,128,-1,1.47551
Block Mult,4642497,385092324,1400,128,-1,1.48358
Block Mult,4031598,384478506,1400,128,-1,1.46607
Block Mult,4180948,384665632,1400,128,-1,1.46768
Block Mult,3949813,384510593,1400,128,-1,1.46846
Block Mult,3943101,384453887,1400,128,-1,1.46111
Block Mult,4009419,384500037,1400,128,-1,1.46058
Block Mult,3959435,384504463,1400,128,-1,1.46151
Block Mult,3807371,384224609,1400,128,-1,1.46391
Block Mult,4007774,384459694,1400,128,-1,1.46489
Block Mult,4097654,384550972,1400,128,-1,1.46787
Block Mult,3966652,384441493,1400,128,-1,1.46613
Block Mult,4200275,384756406,1400,128,-1,1.47088
Block Mult,4010612,384546369,1400,128,-1,1.46391
Block Mult,4068810,384525637,1400,128,-1,1.47027
Block Mult,4311170,384828037,1400,128,-1,1.47581
Block Mult,4113180,384614628,1400,128,-1,1.46571
Block Mult,4043980,384614353,1400,128,-1,1.46989
Block Mult,4259437,384756763,1400,128,-1,1.47123
Block Mult,3817440,384297351,1400,128,-1,1.46597
Block Mult,3910681,384402699,1400,128,-1,1.46865
Block Mult,4139639,384636321,1400,128,-1,1.47361
Block Mult,11347250,812418429,1800,128,-1,3.1539
Block Mult,11736892,812843557,1800,128,-1,3.15426
Block Mult,13311897,814221226,1800,128,-1,3.18719
Block Mult,12821783,813470024,1800,128,-1,3.19224
Block Mult,13667560,814112879,1800,128,-1,3.20645
Block Mult,12255703,813181692,1800,128,-1,3.18097
Block Mult,11935879,813037474,1800,128,-1,3.18131
Block Mult,12006389,813218422,1800,128,-1,3.17814
Block Mult,12318385,813337402,1800,128,-1,3.1725
Block Mult,12804762,813859603,1800,128,-1,3.19423
Block Mult,12284222,813426062,1800,128,-1,3.19656
Block Mult,12699290,813806467,1800,128,-1,3.19532
Block Mult,12113792,813510783,1800,128,-1,3.19135
Block Mult,12726847,813572429,1800,128,-1,3.19639
Block Mult,12763795,813753187,1800,128,-1,3.20132
Block Mult,12368629,813034455,1800,128,-1,3.19242
Block Mult,13077670,813816731,1800,128,-1,3.21779
Block Mult,13778086,814238923,1800,128,-1,3.20609
Block Mult,12309402,813113321,1800,128,-1,3.18454
Block Mult,12608695,813484312,1800,128,-1,3.18315
Block Mult,12132499,813168046,1800,128,-1,3.17618
Block Mult,12864803,813522088,1800,128,-1,3.18664
Block Mult,13326086,813879472,1800,128,-1,3.19864
Block Mult,12388372,813376973,1800,128,-1,3.19839
Block Mult,12473859,813613448,1800,128,-1,3.18706
Block Mult,12415412,813078460,1800,128,-1,3.18741
Block Mult,12249850,813163518,1800,128,-1,3.19076
Block Mult,12735910,813597472,1800,128,-1,3.19487
Block Mult,12552218,813496115,1800,128,-1,3.19309
Block Mult,12831688,813767950,1800,128,-1,3.19988
Block Mult,24725019,1483059312,2200,128,-1,5.8342
Block Mult,24586154,1482677692,2200,128,-1,5.84262
Block Mult,23325869,1481067575,2200,128,-1,5.8101
Block Mult,24301159,1481724584,2200,128,-1,5.83219
Block Mult,23493923,1481667903,2200,128,-1,5.82366
Block Mult,24757131,1482910241,2200,128,-1,5.83156
Block Mult,25918092,1483858498,2200,128,-1,5.84058
Block Mult,24498343,1482433065,2200,128,-1,5.81211
Block Mult,23261565,1481588496,2200,128,-1,5.81346
Block Mult,24791685,1482219873,2200,128,-1,5.83208
Block Mult,24419578,1482780263,2200,128,-1,5.82238
Block Mult,24797436,1483245390,2200,128,-1,5.83114
Block Mult,23569078,1481893846,2200,128,-1,5.80942
Block Mult,24551622,1482291040,2200,128,-1,5.83131
Block Mult,24763073,1482986832,2200,128,-1,5.82244
Block Mult,25162322,1482411576,2200,128,-1,5.84312
Block Mult,16033043,1469025893,2200,128,-1,5.74125
Block Mult,21111954,1476657545,2200,128,-1,5.78251
Block Mult,23828168,1481911856,2200,128,-1,5.8255
Block Mult,22934115,1479955414,2200,128,-1,5.79878
Block Mult,23523705,1480966652,2200,128,-1,5.80364
Block Mult,24840046,1483036864,2200,128,-1,5.80524
Block Mult,23669925,1480582802,2200,128,-1,5.8153
Block Mult,23869847,1480311996,2200,128,-1,5.81786
Block Mult,22871549,1479826547,2200,128,-1,5.82479
Block Mult,22630327,1479024372,2200,128,-1,5.80631
Block Mult,24771664,1482297899,2200,128,-1,5.82927
Block Mult,23079825,1480640218,2200,128,-1,5.7805
Block Mult,22931737,1480609082,2200,128,-1,5.80016
Block Mult,22196505,1479251365,2200,128,-1,5.79848
Block Mult,38107037,2472355032,2600,128,-1,9.5772
Block Mult,39113251,2474056056,2600,128,-1,9.62664
Block Mult,38482983,2473172608,2600,128,-1,9.58154
Block Mult,38386302,2472985750,2600,128,-1,9.58074
Block Mult,39166545,2474382977,2600,128,-1,9.58172
Block Mult,37641525,2472400402,2600,128,-1,9.54239
Block Mult,38693661,2473676848,2600,128,-1,9.56845
Block Mult,38817738,2474143987,2600,128,-1,9.57449
Block Mult,38837814,2474056424,2600,128,-1,9.57769
Block Mult,29292873,2460676765,2600,128,-1,9.56152
Block Mult,25653224,2455318378,2600,128,-1,9.58655
Block Mult,37178268,2471945834,2600,128,-1,9.60274
Block Mult,34287460,2467961670,2600,128,-1,9.57902
Block Mult,37670640,2472652144,2600,128,-1,9.60529
Block Mult,35298021,2468700040,2600,128,-1,9.57383
Block Mult,37533765,2471955604,2600,128,-1,9.5826
Block Mult,33907294,2467203065,2600,128,-1,9.56512
Block Mult,30069384,2461122893,2600,128,-1,9.52916
Block Mult,40055748,2475453059,2600,128,-1,9.60078
Block Mult,38178920,2473382302,2600,128,-1,9.57101
Block Mult,31385824,2462696579,2600,128,-1,9.45381
Block Mult,28114073,2458717193,2600,128,-1,9.48459
Block Mult,24854749,2453595035,2600,128,-1,9.44544
Block Mult,35843863,2469328386,2600,128,-1,9.5413
Block Mult,39256801,2474479460,2600,128,-1,9.53849
Block Mult,33456571,2465773978,2600,128,-1,9.51152
Block Mult,38145330,2472613209,2600,128,-1,9.51607
Block Mult,39743144,2475493585,2600,128,-1,9.58552
Block Mult,39765548,2475448977,2600,128,-1,9.58421
Block Mult,38834897,2474031030,2600,128,-1,9.57323
Block Mult,59532311,3793843522,3000,128,-1,14.7067
Block Mult,63696763,3797896138,3000,128,-1,14.7462
Block Mult,63126768,3798164474,3000,128,-1,14.7325
Block Mult,62382044,3797722744,3000,128,-1,14.719
Block Mult,62491816,3797246730,3000,128,-1,14.7036
Block Mult,63020672,3798085227,3000,128,-1,14.7598
Block Mult,62870998,3797764879,3000,128,-1,14.7287
Block Mult,61258445,3795451577,3000,128,-1,14.7085
Block Mult,61855113,3796397537,3000,128,-1,14.7148
Block Mult,62781726,3797513131,3000,128,-1,14.6864
Block Mult,62572734,3797212882,3000,128,-1,14.7231
Block Mult,63550425,3798995741,3000,128,-1,14.7399
Block Mult,62318751,3796705783,3000,128,-1,14.6947
Block Mult,63226100,3797737717,3000,128,-1,14.7139
Block Mult,62962611,3798044492,3000,128,-1,14.7157
Block Mult,63114992,3798961653,3000,128,-1,14.7266
Block Mult,62384091,3797887582,3000,128,-1,14.7411
Block Mult,63342194,3798751420,3000,128,-1,14.7182
Block Mult,64272429,3799798446,3000,128,-1,14.7005
Block Mult,64573798,3800785188,3000,128,-1,14.7382
Block Mult,63373662,3798905456,3000,128,-1,14.7416
Block Mult,62011701,3796861490,3000,128,-1,14.7061
Block Mult,62090566,3797125582,3000,128,-1,14.7078
Block Mult,63579891,3799388679,3000,128,-1,14.7146
Block Mult,63105625,3798140451,3000,128,-1,14.7256
Block Mult,62370455,3796896849,3000,128,-1,14.6915
Block Mult,62480831,3797591471,3000,128,-1,14.7094
Block Mult,62945399,3797767101,3000,128,-1,14.7269
Block Mult,62737258,3797254662,3000,128,-1,14.6995
Block Mult,62453246,3797558617,3000,128,-1,14.6988
Block Mult,1158455,29889044,600,256,-1,0.134372
Block Mult,1081146,29843735,600,256,-1,0.132372
Block Mult,1191463,29934244,600,256,-1,0.13336
Block Mult,952744,29801420,600,256,-1,0.133369
Block Mult,1153333,29894255,600,256,-1,0.133409
Block Mult,1108441,29888424,600,256,-1,0.132933
Block Mult,744426,29739842,600,256,-1,0.129987
Block Mult,1143282,29894443,600,256,-1,0.132405
Block Mult,1094700,29857488,600,256,-1,0.132954
Block Mult,1134498,29860322,600,256,-1,0.132316
Block Mult,1010523,30509885,600,256,-1,0.134524
Block Mult,994937,29861879,600,256,-1,0.13226
Block Mult,982101,29880056,600,256,-1,0.133566
Block Mult,1130237,29860356,600,256,-1,0.132928
Block Mult,1025644,29832853,600,256,-1,0.132765
Block Mult,1010928,29821164,600,256,-1,0.143232
Block Mult,1014746,29858414,600,256,-1,0.132572
Block Mult,1035449,29832898,600,256,-1,0.132462
Block Mult,1026009,29837843,600,256,-1,0.131924
Block Mult,1099548,29857087,600,256,-1,0.132228
Block Mult,1047178,29842740,600,256,-1,0.131654
Block Mult,913127,29786636,600,256,-1,0.131097
Block Mult,958996,29855028,600,256,-1,0.131216
Block Mult,737868,29690814,600,256,-1,0.129182
Block Mult,854086,29765437,600,256,-1,0.130622
Block Mult,1059252,29825597,600,256,-1,0.131774
Block Mult,1012996,29838512,600,256,-1,0.13235
Block Mult,1114849,29851667,600,256,-1,0.132818
Block Mult,926872,29782431,600,256,-1,0.130532
Block Mult,1141323,29998987,600,256,-1,0.132599
Block Mult,4093497,137952157,1000,256,-1,0.62373
Block Mult,3784835,137894888,1000,256,-1,0.621235
Block Mult,3751981,137907889,1000,256,-1,0.623436
Block Mult,4167551,137880248,1000,256,-1,0.631154
Block Mult,4031556,138078278,1000,256,-1,0.628107
Block Mult,3628333,137543005,1000,256,-1,0.621526
Block Mult,3945152,137775264,1000,256,-1,0.62625
Block Mult,3932810,137717241,1000,256,-1,0.626314
Block Mult,3985081,137808772,1000,256,-1,0.623279
Block Mult,3469746,137706951,1000,256,-1,0.624769
Block Mult,4013279,137790440,1000,256,-1,0.627514
Block Mult,4231101,138057877,1000,256,-1,0.626776
Block Mult,3739479,137699552,1000,256,-1,0.627797
Block Mult,3932195,137882135,1000,256,-1,0.625748
Block Mult,3922883,137910442,1000,256,-1,0.627134
Block Mult,3797933,137901330,1000,256,-1,0.626018
Block Mult,3470548,137941248,1000,256,-1,0.625865
Block Mult,3985870,137980460,1000,256,-1,0.627298
Block Mult,3949853,137953540,1000,256,-1,0.626431
Block Mult,4205923,138018392,1000,256,-1,0.630879
Block Mult,3489167,137542645,1000,256,-1,0.622792
Block Mult,3897888,138105904,1000,256,-1,0.629998
Block Mult,4083981,137941611,1000,256,-1,0.630187
Block Mult,3536050,137606416,1000,256,-1,0.624262
Block Mult,3865693,138002207,1000,256,-1,0.627321
Block Mult,4062010,138015318,1000,256,-1,0.625671
Block Mult,3863128,137793644,1000,256,-1,0.623576
Block Mult,3517205,137466805,1000,256,-1,0.62935
Block Mult,3812040,137696172,1000,256,-1,0.627188
Block Mult,4062163,137884810,1000,256,-1,0.627916
Block Mult,10244208,379199361,1400,256,-1,1.69211
Block Mult,10153178,378707585,1400,256,-1,1.6881
Block Mult,10818914,379702186,1400,256,-1,1.68993
Block Mult,11337307,379315963,1400,256,-1,1.69335
Block Mult,10344151,378575630,1400,256,-1,1.68888
Block Mult,10471829,379264389,1400,256,-1,1.68594
Block Mult,10734853,379687481,1400,256,-1,1.69099
Block Mult,10674092,379144500,1400,256,-1,1.69067
Block Mult,10243300,378892583,1400,256,-1,1.68081
Block Mult,10053605,378848953,1400,256,-1,1.68346
Block Mult,10368473,379257760,1400,256,-1,1.68779
Block Mult,10645713,379003639,1400,256,-1,1.68715
Block Mult,10446154,378984336,1400,256,-1,1.68809
Block Mult,10198022,379161531,1400,256,-1,1.67749
Block Mult,10468560,379199529,1400,256,-1,1.68289
Block Mult,10014988,378723041,1400,256,-1,1.69089
Block Mult,10342505,379689327,1400,256,-1,1.68862
Block Mult,10807662,380073744,1400,256,-1,1.69562
Block Mult,9313884,380259606,1400,256,-1,1.69518
Block Mult,9054368,379937908,1400,256,-1,1.69175
Block Mult,8214931,379877575,1400,256,-1,1.67963
Block Mult,8091205,379186445,1400,256,-1,1.67821
Block Mult,8255115,379492940,1400,256,-1,1.68216
Block Mult,7748932,379190457,1400,256,-1,1.6776
Block Mult,8513050,379496708,1400,256,-1,1.68564
Block Mult,8261820,379955389,1400,256,-1,1.68403
Block Mult,8651962,380136219,1400,256,-1,1.68535
Block Mult,8095577,379135626,1400,256,-1,1.67324
Block Mult,8371652,379374303,1400,256,-1,1.67826
Block Mult,8325129,379213643,1400,256,-1,1.68155
Block Mult,16939513,803068103,1800,256,-1,3.6449
Block Mult,17040344,804199368,1800,256,-1,3.6551
Block Mult,14013611,803643876,1800,256,-1,3.65678
Block Mult,15289139,804378524,1800,256,-1,3.65929
Block Mult,13181658,803037100,1800,256,-1,3.65514
Block Mult,16987234,803334155,1800,256,-1,3.66196
Block Mult,14676554,803284145,1800,256,-1,3.656
Block Mult,16554051,803485556,1800,256,-1,3.65628
Block Mult,14902210,803144157,1800,256,-1,3.6602
Block Mult,17789705,803702302,1800,256,-1,3.64887
Block Mult,14593620,802497163,1800,256,-1,3.64485
Block Mult,15980023,804326080,1800,256,-1,3.65866
Block Mult,14780602,804249951,1800,256,-1,3.66473
Block Mult,17852605,804335348,1800,256,-1,3.6783
Block Mult,15217312,803966390,1800,256,-1,3.66875
Block Mult,16915547,802926711,1800,256,-1,3.6604
Block Mult,14421569,802462928,1800,256,-1,3.6548
Block Mult,16779904,803739139,1800,256,-1,3.64813
Block Mult,13313505,803269563,1800,256,-1,3.65599
Block Mult,15801761,803637547,1800,256,-1,3.64244
Block Mult,13865126,803340863,1800,256,-1,3.65529
Block Mult,16270399,804035097,1800,256,-1,3.65552
Block Mult,14445115,803205348,1800,256,-1,3.65192
Block Mult,16430820,803287258,1800,256,-1,3.648
Block Mult,14688324,803648612,1800,256,-1,3.64744
Block Mult,16553878,803079180,1800,256,-1,3.63997
Block Mult,14774780,803291852,1800,256,-1,3.64191
Block Mult,15870960,803882640,1800,256,-1,3.65358
Block Mult,14866677,803702320,1800,256,-1,3.64433
Block Mult,17309433,803510712,1800,256,-1,3.65671
Block Mult,22859526,1474543691,2200,256,-1,6.6107
Block Mult,36635725,1473980251,2200,256,-1,6.62379
Block Mult,26019977,1472608637,2200,256,-1,6.58847
Block Mult,34635800,1474399374,2200,256,-1,6.58825
Block Mult,25286888,1473887010,2200,256,-1,6.59584
Block Mult,35691832,1473877251,2200,256,-1,6.59581
Block Mult,26404729,1473913500,2200,256,-1,6.60685
Block Mult,35161161,1474165474,2200,256,-1,6.59866
Block Mult,27115354,1475833757,2200,256,-1,6.58644
Block Mult,35825153,1475504487,2200,256,-1,6.60174
Block Mult,24934047,1474673293,2200,256,-1,6.59992
Block Mult,35858507,1474781761,2200,256,-1,6.62947
Block Mult,25840593,1474735561,2200,256,-1,6.59168
Block Mult,36546458,1475626301,2200,256,-1,6.59186
Block Mult,26615050,1474922102,2200,256,-1,6.61854
Block Mult,35516448,1475351117,2200,256,-1,6.61901
Block Mult,25109876,1475161557,2200,256,-1,6.60163
Block Mult,34774491,1474884483,2200,256,-1,6.56992
Block Mult,24344216,1473694155,2200,256,-1,6.54835
Block Mult,34422708,1472810937,2200,256,-1,6.69541
Block Mult,25206505,1473216993,2200,256,-1,6.59437
Block Mult,36620735,1474062103,2200,256,-1,6.60119
Block Mult,24806550,1472199800,2200,256,-1,6.55273
Block Mult,34428120,1472741586,2200,256,-1,6.58764
Block Mult,25732842,1473230615,2200,256,-1,6.57131
Block Mult,34402202,1473357148,2200,256,-1,6.60068
Block Mult,25525957,1472741167,2200,256,-1,6.59204
Block Mult,34727777,1473526474,2200,256,-1,6.59541
Block Mult,25999139,1473159266,2200,256,-1,6.59955
Block Mult,34889318,1473038285,2200,256,-1,6.59454
Block Mult,51992226,2453640529,2600,256,-1,10.973
Block Mult,53694106,2456381308,2600,256,-1,10.9855
Block Mult,51915932,2454986836,2600,256,-1,10.9822
Block Mult,48121214,2450728592,2600,256,-1,10.9336
Block Mult,49407856,2453126809,2600,256,-1,10.9377
Block Mult,48494837,2451900688,2600,256,-1,10.9443
Block Mult,49955697,2452074992,2600,256,-1,10.9716
Block Mult,49234938,2452424108,2600,256,-1,10.9732
Block Mult,49720658,2451840651,2600,256,-1,10.9904
Block Mult,48547656,2451129907,2600,256,-1,10.9197
Block Mult,48772462,2451440437,2600,256,-1,10.951
Block Mult,51323217,2454878229,2600,256,-1,10.9221
Block Mult,46185941,2450576184,2600,256,-1,10.9327
Block Mult,51641296,2451840612,2600,256,-1,10.9713
Block Mult,45844874,2450660577,2600,256,-1,10.925
Block Mult,58604507,2453249103,2600,256,-1,10.9361
Block Mult,63197734,2451813374,2600,256,-1,10.9314
Block Mult,58168957,2454768692,2600,256,-1,10.9765
Block Mult,64230872,2453279324,2600,256,-1,10.9509
Block Mult,45792546,2453527339,2600,256,-1,10.9614
Block Mult,45057195,2453312292,2600,256,-1,10.9499
Block Mult,44509685,2453338921,2600,256,-1,10.9325
Block Mult,44418204,2452062079,2600,256,-1,10.9483
Block Mult,43009645,2452084635,2600,256,-1,10.9676
Block Mult,45778340,2455030308,2600,256,-1,10.9416
Block Mult,43824595,2452686805,2600,256,-1,10.9302
Block Mult,45048420,2452273469,2600,256,-1,11.0005
Block Mult,42018541,2449592558,2600,256,-1,10.8321
Block Mult,43198146,2449579803,2600,256,-1,10.9142
Block Mult,43659539,2451707717,2600,256,-1,10.937
Block Mult,190065656,3779493701,3000,256,-1,16.8097
Block Mult,123558900,3775946004,3000,256,-1,16.8639
Block Mult,139166896,3778085712,3000,256,-1,16.8857
Block Mult,157509056,3779294457,3000,256,-1,16.7715
Block Mult,164994639,3768509870,3000,256,-1,16.9171
Block Mult,160016218,3782129189,3000,256,-1,16.9834
Block Mult,147422983,3780524670,3000,256,-1,16.9219
Block Mult,135168717,3782431358,3000,256,-1,16.97
Block Mult,151934959,3783631359,3000,256,-1,16.9757
Block Mult,138800771,3780815402,3000,256,-1,16.8532
Block Mult,180987206,3777768043,3000,256,-1,16.7833
Block Mult,159231312,3778230085,3000,256,-1,16.7387
Block Mult,185352631,3782815557,3000,256,-1,16.9105
Block Mult,164912076,3784288620,3000,256,-1,16.9004
Block Mult,150404831,3782449483,3000,256,-1,16.9372
Block Mult,164906857,3783780061,3000,256,-1,16.9081
Block Mult,149456997,3781920994,3000,256,-1,16.9286
Block Mult,163864019,3783843660,3000,256,-1,16.8725
Block Mult,158848638,3783208482,3000,256,-1,17.0264
Block Mult,142835242,3784295427,3000,256,-1,16.9182
Block Mult,186386892,3785317550,3000,256,-1,16.9238
Block Mult,141153449,3779821797,3000,256,-1,16.9072
Block Mult,147671949,3780481890,3000,256,-1,16.929
Block Mult,131800030,3780397495,3000,256,-1,16.9296
Block Mult,183946186,3782200403,3000,256,-1,16.9064
Block Mult,155428309,3784511363,3000,256,-1,16.9087
Block Mult,186791161,3783277871,3000,256,-1,16.9094
Block Mult,155103210,3782660596,3000,256,-1,16.8821
Block Mult,172919096,3774861629,3000,256,-1,16.8684
Block Mult,166076895,3787827914,3000,256,-1,17.0093
Block Mult,2519873,198849923,600,512,-1,0.144671
Block Mult,1704333,198988422,600,512,-1,0.142803
Block Mult,2101153,198908757,600,512,-1,0.145927
Block Mult,1467785,199019329,600,512,-1,0.138404
Block Mult,1627972,198963680,600,512,-1,0.13961
Block Mult,1626315,199016845,600,512,-1,0.141701
Block Mult,2744583,199054482,600,512,-1,0.141656
Block Mult,11266648,199304100,600,512,-1,0.144071
Block Mult,5750446,199161594,600,512,-1,0.146705
Block Mult,1907717,199083665,600,512,-1,0.140604
Block Mult,1565518,198660622,600,512,-1,0.146295
Block Mult,5153451,199140406,600,512,-1,0.141742
